article_id	text	is_feuilleton	feuilleton_id
thi_000405	endelig greb dog søvnen, af fortrydelse over at vi ikke ville gjøre cour til den, os ved haarene. larmen paa gaden vognede mig igjenda solen stod allerede høit paa himlen. randel laae snorkende med hovedet paa vinduespuden. kieldermesteren, som just kom med kaffeen indaf døren, sagde venlig, at han nu allerede tredie gang havde spurgt om vi befalede frokost. ja nok, var svaret. jeg vaagnede min ven. en skjøn reisevogn rullede ned af gaden. jeg erkyndigede mig om hvem den vel kunde tilhøre? den bevidste fremmede herre, svarede kieldermesteren. endnu sildig i nat lod han bestille postheste, og kjører nu ogsaa allerede bort, ustridig med en dygtig kurv. først da den reisende just nu kikkede ud af vognen forstod jeg kieldermesterens ord. jeg kulende vores underlige selskabsbroder fra gaaraftes. et nyt tegn paa den forhaabede thriumph. af det uvilkaarlige udbrud af vores glæde, mærskede kjeldermesteren vist fuldkommen, hvorledes det havde sig med os. . hugget over hjerneskallen. uhret paa raadhuset slog just , da vi traade. ind i enkens huus. vi bleve viste ned i haven. rundom stode de herligste blomsterbeder og en vellugt duftede os i møde. haven var et opholdsted, der var dens eierinde værdig. hun kom. hendes øie funklede og hendes kinderglødede endnu skjønnere end i gaar. som baaren paa den letteste zephyrs vinger, svævede hunmere end hun gik hen til os, og takkede os langt inderligere end i gaar, fordi vi havde villet tilbringe den lange, kjedsommelige aften hos hende. maaskee - spurgte hun - har de seet vores selskabsbroder kjøre bort, vi bejaede det.	y	thi_rige-partie_b
thi_000406	gud! - raabte hun - hvor glad er jeg ikke, at jeg er bleven frie for ham for saa let kjøb! for øvrigt er manden meget at beklage. han var soldat, og fik i et slag, jeg veed ikke hvor, et hug over hjerneskallen, som længe, truede ham med døden. ak! hvo veed om det ikke, havde været bedre for ham at døe, thi hiint hug har virket yderst ufordeelagtigt paa hans siel. først troer han nemlig siden den tid, at alle fruentimmer ere troeløse og hans anden endnu luheldigere ider er, at ingen kan modstaae ham. uagtet den første jder sparer han dog ingen møie for, at søge en undtagelse fra regelen, det vel sige en kone, der slet ikke vil fæste noget venligt blik paa nogen anden mandsperson, end ham. jndledninger.	y	thi_rige-partie_b
thi_000407	den jnderlighed hvormed damen altid takkede os paa nye, og den glæde der viiste sig i hendes øie, gjorde mig de ord lettere, som jeg just belavede mig paa at fremsige. randel og jeg havde nemlig forhen hjemme kastet lod om, hvem af os begge, der først skulle gjøre hende sin kjerligheds erklæring, og loddet var falden paa mig. det synes mig raadeligt, for det første at meddele hende nogen efterretning om vores familie og deres lykkelige occonomiske omstændigheder, saavelsom ogsaa vore gode udsigter i fremtiden ved dennes jndflydelse, for derpaa sikkere at kunne bygge den erklæring, at vi begge elskede hende undsigelig, og gjøre hende det spørgsmaal, hvem hun maaske ville gjøre lyksalig ved at skjænke sin haand. begge to. med megen velvillie og langmodighed havde damen allerede hørt paa mine generalogiskeocconomiske efterretninger, og givet hendes særdeles satisfaction tilkjende ved den lykke som ventede os begge, saa at jeg med et mod og en præcision som jeg før neppe havde tiltroet mig selv, nu ogsaa indstillede hovedsagen til hendes afgjørelse. den ret synlige forvirring hvormed hun optog dette, kunde ikke føre mig vild. den ømme qvindelighed, saameget vidste jeg allerede af romaner, og af hvad man havde fortalt mig, paakommeri almindelighed ved saadanne leiligheder en art febergysen, der gjør det meget forklarligt, om ansigtets munterhed hos den skjønne, pludselig synes som om den var for bestandig udslettet. nei, de ord, de virkede meere, end hiin febergysen. jdet hun trak paa skuldrene, erklærede hun nemlig ligefrem, at ikke allene randel, men ogsaa jeg, kort sagt at vi begge to fordrede formeget af hende. opklaring. i gaard aftes - sagde hun - befandt jeg mig i en meget stor forlegenhed. min søster var bortreist, og den herre, som i morges forlod staden havde bedet mig engang at maatte besøge mig, uden at tage sin selskabsbroder med. j den visse forudsætning, at jeg endnu mod aftenen ville erholde et andet manligt besøg, blev denne bøn af sand inderlig medlidenhed og blot for snarere at blive befriet for ham, tilstaaet den stakkel. men da det imidlertid kommer dertil, faaer jeg et brev som siger mig at jeg har feilet i henseende til hiin forudsætning. denne tste a tete maatte imidlertid opvække saamegendesstørre frygt hos mig, da den under alle omstændigheder medbragt en kjerligheds-erklæring. jeg skrev derfor til den overspændte unge mands selskabsbroder, der allerede tidlig havde erhvervet sig min fortrolighed, at han enten strax maatte komme til mig, eller jeg maatte frasige mig alle besøg. den sindsyges vakkre ven ilede herover til mig. han var ude af sig selv over mit alternative. hans syge - sagde han - ville, hvis han fulgte med, unddrage ham sin fortrolighed for bestandig, og ved den foregivne upasselig hed, vist nok ikke med det gode lade sig afholde fra at besøge mig. da den unge ulykkeliges, gemyts-tilstand, just nu var i alt for stærk bevægelse, til at det ikke ville virke yderst omfindtlig, ja endog ødelæggende paa ham, hvis man nu voldsomt ville søge at afværge hans paatrængen. hed, raadede han mig, at lade en eller anden komme til mig, eller ogsaa at høre og besvare hans kjerligheds-erklæring; thi paa saadant noget maatte jeg forberede mig. det staaer jo - sagde han - altid i min magt, en eller anden dag at bringe sagen til at gaae krebsgang ved at opvække hans skinsyge. men den forestillelse som det andet forslag fordrede, oprørte mit hjerte.	y	thi_rige-partie_b
thi_000408	jeg skikkede bud efter flere bekjendtere i byen. men en tour paa landet gjorde at ingen var at finde hjemme. da kommer de mine herrer riden - de op af gaden. den paa faldende støi, for deres heste gjorde heruden for huset, gjorde mig nysgjerrig. den opmærksomhed hvorved deres øine vare henvendte paa mit vindue, bragte mig paa den jder, at maaske de kaprioler de lode deres heste gjøre, kunde være en slags hylding. de viste mig. lysten til eventyr stod umiskjendelig skreven i deres øine. de hilsede herop og tabte hvis jeg ikke tager feil, derover deres stigbøiler. allerede ved denne hilsen, og endnu mere ved det de medens de rede langsom videre, gientagne gange saae tilbage, kom jeg til at tænke paa en mulighed. skulle - tænkte jeg - disse herrer maaskee endog søge at gjøre dit bekjendtskab. hilsenen og maaden hvorpaa det skeede synes at bekræfte min formodning. det var endog ikke usandsynligt, at de valgte den korteste vei, og uden videre tiltænkte mig æren af deres besøg. jeg havde nemlig allererede ofte bemærket, hvorledes selv anstændige unge herrer, som ankomme hertil, ofte mod os smaae kjøbstædsfolk saaledes forglemme al anstændighed, som om de holdt os for en art underordnede væsener, som de store stæders beboere kunde byde alt. de mine herrer behøvede ikke at gaae saa langt. der gaves jo mange slags forevendinger til at kunne besøge mig, kort sagt, jeg troer virkelig at denne ære var mig tiltænkt. dette gav da paa engang minnaturlige munterhed, som ved den mig forestaaende fortrædelige aften var bleven gandske stum, paa engang et velgjørende stød. den fik igjen sin spendekraft for at kunne modtage dem. gandske forgabet i den tanke at de vist maatte komme, hvilede mit øie bestandig paa vinduerne i værtshuset. og - hvad beskriver min glæde. - see, da træde de arm i arm ud af huusdøren. deres søgende blikke ere ene hæftede paa disse vinduer. deres gang gieldt altsaa min ringhed. men den blyehed som viste sig i deres hele væsen jo nærmere de kom, var et slags smigrerie for mig, en frivillig tilstaaet, men egentlig uvelkommen hyldning; thi den gjorde en streg i min regning. jeg maatte jo frygte at de derved ville lade dem afholde fra det besøg, hvorpaa jeg allerede havde beredt mig, og som jeg, jeg tilstaaer det gandske aabenhjertig, ønskede særdeles. jeg besluttede mig da til at lade mit tørklæde falde ned paa gaden. mit øiemed blev derved opnaaet. de komog hialp mig ret taalelig til at fordrive en, for mig ellers vist nok ret trist og kjedsommelig aften. spørgsmaal og svar. den fine, omendskjøndt ikke uvenskabelige jronie i fortællingen kjolnede mit hjerte lidt efter lidt for damen. og - begyndte jeg, (medens randel tankeløs og mørk, berøvede en rosenstæk, der stod ved siden af ham, alle sine blomster ved udrivelidt efter lidt alle dens enkelte blade, og det aabenbarlig ikke i det bedste humeur) emaatte de ikke tænke, at en ung mand, som man paa en saadan maade tilkaster et tørklæde, derved let kunde herlede en rettighed for sig, i det høieste kunen fordring, svarede hun geskjæftig. at tilbagevise den blev dog altid i min magt. en alvorlig hensigt var ikke at formode, da alle forhold synes at forbyde det. hvorledes da, spurgte jeg. eil en student og allerede en giftermaalsplan, det kan ingen forudsætte. i gaar sluttede jeg mig til af deres hele væsen at de vare studerende, i dag - veed jeg det med sikkerhed. og tilmed - vedblev hun - torde jeg ikke lade noget krav paa mig blive gieldende, da jeg allerede i aar og dag har været hemmelig forlovet. . hielpemidler. ei, eil - raabte jeg bittert, vogt de dem der ikke komda, at en saadan kasten med tørmer for deres brudoms øren. han kunde dog, finde den spøg for alvorlig ogsaa da - spurgte hun, med en fra den hidtil værende ironiske, gandske forandret tone - naar jeg kun ved at opvække hans skinsyge, kunde bortfjerne ham paa en god maade? – hans beslægtede havde just anviist mig denne maade i nødstilfælde.	y	thi_rige-partie_b
thi_000409	allerede i gaar eftermiddag ville min forlovede have været her. han ville havt den bedste leilighed til at forjaget hiin ulykkelige, ved sine smigrerier for mig. men tilbageholdt ved alleslags forretninger, kunde han først indtræffe hertil i nat.	y	thi_rige-partie_b
thi_000410	vi maa have gjort nogle erbarmelige ansigter, randel og jeg; thi det var udenfor al tvivl, at vi her intet havde forestilt, aldeles jntet, uden en elændig hielpemiddel. . galopp.	y	thi_rige-partie_b
thi_000411	børnlille - saa lod nu, en mig og min venvelbekjendt mandsstemme fra en tilgrændsende løvhytte - jeg takker eder hjertelig, at j i gaar har saa godt indtaget mit sted; thi jeg er selv denne dames forlovede.	y	thi_rige-partie_b
thi_000412	den mand som her traade venskabelig ud til os, kjendte saavel os, som vore forældre. noget slemmere kunde nu heller ikke møde os, end saaledes at blive reven ud af vores jncognito. alt det venskab som, det upartisk sagt, ret godt sammenpassede par, viiste os, var ikke i stand, til at holde os tilbage. vi ilede over til vertshuset, stege til hest, og lode os af karlen vise en vei hvorved vi undgik at passere gjennem den skjønne, store gade. en forbandet maade at spille den forlovede paa - raabte randel, efterat et vedholdende galop, havde unddraget stadens bes selsom me taarn for vore øine. senere hen morede vi os mangen gang overde, i hiin søvnløse, men haabefulde nat, allerede tildeels gjordte bestemmelser som en følge af det rige partie, der om morgenen var bleven saagandske til vind. dets gode nytte havde imidlertid dette eventyr havt for os. endnu i gaarsagde ründel leende til mig - at han siden den tid, naar forfængeligheden paa en eller anden maade vilde føre ham vild, kun behøvede at tilbagekalde hos sig erindringen om vertshuset den lange næse, for strax at kunne see sig selv paa stedet i det rette lys. - og mig gaaer det sandelig ligedan!	y	thi_rige-partie_b
thi_000418	udenlandsk. englænderne indrette nu paa deres store skibe saadanne sluknings=redskaber, at matroser skulle kunne være istand til at slukke den stærkeste brandombord. der anbringes nemlig slukningspumper paa hver af skibets sider, forsynede med de behørige slanger.	n	
thi_000419	cathedralkirken i new-york skal i anstundende vinter oplyses ved gas.	n	
thi_000427	(historisk beretning.) slaget ved ligny. memoires de la vie prive de napoleon en . efter at have udstædt en kjæk proklamation, til sine soldatre, var det at den store napoleon, besluttede at angribe de allierede med sin armee. planen keiseren havde lagt til slaget var lige værdigt de franskes mod og deres chefs høie reputation. det er imidlertid nødvendigt at gaae nogle dage tilbage i tiden.	y	thi_napoleon-memoirs_a
thi_000428	j de efterretninger, der vare komne fra en ikker haand og efter de commissionairer, der forsynede hertugen af otranto dermed (denne spillede ellers en meget tvetydig rolle) vare de allieredes stilling nøiagtig detailleret. napoleon vidste at wellingtons armee befandt sig udstrakt fra havkysten af til nivelles, at preusserne styttede deres høire fløi paa charkeroy; og at resten af deres armee laae adspredt i større og mindre divisioner indtil rhinen. han ansaae gjendens linier for at være alt for meget udstraki og at det derfor var muligt for ham, ved ikke at give dem tid til at trække sig sammen, at deele deto armeer af og anfalde de forhansede tropper, den ene efter den anden. han forenede ogsaa virkelig hele kavalleriet, til et eneste korps paa tyve tusende mand, hvormed han havde i sinde at kaste sig med lynets hurtighed i midten af fjendens kantoneringer. dersom seiren begunstigede dette vovestykke, skulle centrummet af vores armee næste dag angribe brussel, den høire og venstre fløi drive engelænderne tilbage over schelde, og preuserne over maasfløden. naar nederlandene var blevne erobrede havde man bevæbnet de misfornøiede, trængt alt videre og videre frem indtil rhinen, og der havde man paa nye søgt at slutte en fred. den de om natten, gav vores armee som keiseren havde draget omsorg for at holde skjult, sig paa marschen, ikke det mindste tegn viste sig paa at fjenden havde forudseet vores opbrud, og alt synes at love os et stort resultat, da napoleon fik underretning om, at general bourmont, obersterne clouet og villoutreys og to andre officerer nyelig havde deserteret over til fjenden.	y	thi_napoleon-memoirs_a
